GeneId	Control_transcript	Case_transcript
KIF16B	ENST00000408042.5	ENST00000450176.1
KIF16B	ENST00000408042.5	ENST00000355755.7
AP5Z1	ENST00000348624.4	ENST00000477680.5
AP5Z1	ENST00000348624.4	ENST00000491375.1
AP5Z1	ENST00000348624.4	ENST00000496303.5
AP5Z1	ENST00000348624.4	ENST00000477454.1
AP5Z1	ENST00000348624.4	ENST00000490487.1
AP5Z1	ENST00000348624.4	ENST00000469614.1
PRRC2C	ENST00000367742.7	ENST00000463586.1
PRRC2C	ENST00000367742.7	ENST00000498596.5
PRRC2C	ENST00000367742.7	ENST00000392078.7
PRRC2C	ENST00000367742.7	ENST00000476522.5
PRRC2C	ENST00000367742.7	ENST00000495585.1
PRRC2C	ENST00000367742.7	ENST00000470689.1
PRRC2C	ENST00000367742.7	ENST00000426496.6
PRRC2C	ENST00000367742.7	ENST00000492811.1
C9orf64	ENST00000376340.2	ENST00000314700.5
ANKRD26	ENST00000376087.4	ENST00000466890.1
ANKRD26	ENST00000376087.4	ENST00000473304.1
ANKRD26	ENST00000376087.4	ENST00000445828.5
ANKRD26	ENST00000376087.4	ENST00000490015.1
ANKRD26	ENST00000376087.4	ENST00000436985.6
PIGQ	ENST00000422307.5	ENST00000476438.1
PIGQ	ENST00000293874.2	ENST00000476438.1
PIGQ	ENST00000026218.9	ENST00000476438.1
PIGQ	ENST00000321878.9	ENST00000470411.2
PIGQ	ENST00000321878.9	ENST00000540548.1
PIGQ	ENST00000321878.9	ENST00000480424.6
PIGQ	ENST00000321878.9	ENST00000420990.6
PIGQ	ENST00000321878.9	ENST00000476438.1
PIGQ	ENST00000321878.9	ENST00000537901.1
PIGQ	ENST00000321878.9	ENST00000439574.1
PIGQ	ENST00000321878.9	ENST00000544860.1
PIGQ	ENST00000321878.9	ENST00000540241.1
PIGQ	ENST00000409439.6	ENST00000476438.1
PIGQ	ENST00000409527.6	ENST00000476438.1
PIGQ	ENST00000443147.5	ENST00000476438.1
CTC-435M10.3	ENST00000629812.1	ENST00000540732.3
CTC-435M10.3	ENST00000629812.1	ENST00000604424.1
TAPBPL	ENST00000266556.7	ENST00000544289.1
TAPBPL	ENST00000266556.7	ENST00000545700.5
TAPBPL	ENST00000266556.7	ENST00000539384.5
TAPBPL	ENST00000266556.7	ENST00000543567.5
TAPBPL	ENST00000266556.7	ENST00000542160.1
DOCK7	ENST00000340370.9	ENST00000454575.5
DOCK7	ENST00000404627.2	ENST00000454575.5
DOCK7	ENST00000464312.1	ENST00000454575.5
DOCK7	ENST00000251157.9	ENST00000454575.5
GZF1	ENST00000338121.9	ENST00000377051.2
GZF1	ENST00000338121.9	ENST00000477239.1
TRIM5	ENST00000380034.7	ENST00000438025.5
TRIM5	ENST00000380034.7	ENST00000419850.1
TRIM5	ENST00000380034.7	ENST00000465634.5
TRIM5	ENST00000380034.7	ENST00000433961.5
TRIM5	ENST00000380034.7	ENST00000487241.1
TRIM5	ENST00000380034.7	ENST00000396847.7
TMED4	ENST00000481238.1	ENST00000457408.6
TMED4	ENST00000481238.1	ENST00000477639.5
TMED4	ENST00000481238.1	ENST00000289577.9
TMED4	ENST00000481238.1	ENST00000444131.2
TESK1	ENST00000336395.5	ENST00000467424.5
TESK1	ENST00000336395.5	ENST00000498522.5
TESK1	ENST00000336395.5	ENST00000463897.1
TESK1	ENST00000336395.5	ENST00000480077.2
TIMM23B	ENST00000374098.6	ENST00000483296.5
TIMM23B	ENST00000374098.6	ENST00000478381.5
TIMM23B	ENST00000374098.6	ENST00000451577.3
CAPN7	ENST00000253693.6	ENST00000472400.1
CAPN7	ENST00000253693.6	ENST00000463417.5
CAPN7	ENST00000253693.6	ENST00000443567.5
CAPN7	ENST00000415565.1	ENST00000463417.5
CAPN7	ENST00000457023.1	ENST00000463417.5
CAPN7	ENST00000418994.1	ENST00000463417.5
ZNF652	ENST00000508237.5	ENST00000513488.2
ZNF652	ENST00000362063.6	ENST00000513488.2
ZNF652	ENST00000430262.2	ENST00000513488.2
UBTF	ENST00000436088.5	ENST00000529383.5
UBTF	ENST00000436088.5	ENST00000529042.1
UBTF	ENST00000436088.5	ENST00000529947.1
UBTF	ENST00000436088.5	ENST00000531368.1
UBTF	ENST00000436088.5	ENST00000302904.8
UBTF	ENST00000436088.5	ENST00000526094.5
UBTF	ENST00000436088.5	ENST00000530828.1
UBTF	ENST00000436088.5	ENST00000529373.1
UBTF	ENST00000436088.5	ENST00000537550.1
UBTF	ENST00000436088.5	ENST00000533177.5
UBTF	ENST00000436088.5	ENST00000527034.5
UBTF	ENST00000393606.7	ENST00000533177.5
UBTF	ENST00000343638.9	ENST00000533177.5
TRNT1	ENST00000251607.10	ENST00000397779.2
TRNT1	ENST00000251607.10	ENST00000465998.1
TRNT1	ENST00000251607.10	ENST00000469632.1
TRNT1	ENST00000251607.10	ENST00000434583.5
TRNT1	ENST00000251607.10	ENST00000280591.10
TRNT1	ENST00000251607.10	ENST00000482311.1
TRNT1	ENST00000339437.10	ENST00000397779.2
TRNT1	ENST00000420393.5	ENST00000397779.2
TRNT1	ENST00000402675.5	ENST00000397779.2
TRNT1	ENST00000413000.1	ENST00000397779.2
ABHD17A	ENST00000292577.11	ENST00000592757.1
ABHD17A	ENST00000292577.11	ENST00000590661.1
ABHD17A	ENST00000292577.11	ENST00000588598.5
ABHD17A	ENST00000292577.11	ENST00000591351.5
ABHD17A	ENST00000292577.11	ENST00000250974.9
HOXC6	ENST00000509328.1	ENST00000243108.4
HOXC6	ENST00000504315.1	ENST00000243108.4
HOXC6	ENST00000394331.3	ENST00000243108.4
SZT2	ENST00000470139.1	ENST00000460536.1
SZT2	ENST00000562955.1	ENST00000372450.8
SZT2	ENST00000562955.1	ENST00000406439.6
SZT2	ENST00000562955.1	ENST00000471177.1
SZT2	ENST00000562955.1	ENST00000357658.3
SZT2	ENST00000562955.1	ENST00000460536.1
SZT2	ENST00000562955.1	ENST00000478140.1
SZT2	ENST00000562955.1	ENST00000470897.1
ZNF343	ENST00000421216.1	ENST00000465019.1
ZNF343	ENST00000612935.4	ENST00000465019.1
ZNF343	ENST00000278772.8	ENST00000617391.4
ZNF343	ENST00000278772.8	ENST00000445484.5
ZNF343	ENST00000278772.8	ENST00000465019.1
ZNF343	ENST00000278772.8	ENST00000358413.6
ZNF343	ENST00000278772.8	ENST00000381253.5
AGO3	ENST00000491443.2	ENST00000324350.9
AGO3	ENST00000491443.2	ENST00000471099.1
AGO3	ENST00000491443.2	ENST00000373191.8
ZNF791	ENST00000598225.5	ENST00000446165.2
ZNF791	ENST00000600752.1	ENST00000446165.2
ZNF791	ENST00000343325.8	ENST00000446165.2
ZNF791	ENST00000343325.8	ENST00000597691.5
ZNF791	ENST00000343325.8	ENST00000498389.1
RNFT1	ENST00000305783.12	ENST00000484257.1
RNFT1	ENST00000305783.12	ENST00000442346.3
RNFT1	ENST00000305783.12	ENST00000482446.5
RNFT1	ENST00000305783.12	ENST00000477207.2
RNFT1	ENST00000305783.12	ENST00000486103.6
RNFT1	ENST00000305783.12	ENST00000493737.5
RNFT1	ENST00000305783.12	ENST00000586083.5
CEP290	ENST00000604024.5	ENST00000547691.6
CEP290	ENST00000552770.2	ENST00000547691.6
CEP290	ENST00000552810.5	ENST00000547926.6
CEP290	ENST00000552810.5	ENST00000547691.6
CEP290	ENST00000552810.5	ENST00000397838.7
CEP290	ENST00000550962.5	ENST00000547691.6
CEP290	ENST00000309041.11	ENST00000547691.6
SRRD	ENST00000215917.11	ENST00000613968.1
SRRD	ENST00000215917.11	ENST00000471799.1
ZNF626	ENST00000291750.6	ENST00000622341.1
ZNF626	ENST00000291750.6	ENST00000601440.5
ZNF626	ENST00000595405.1	ENST00000601440.5
ZNF626	ENST00000612591.4	ENST00000601440.5
TMEM51	ENST00000428417.5	ENST00000376008.2
TMEM51	ENST00000376014.7	ENST00000376008.2
SAYSD1	ENST00000481599.1	ENST00000373249.5
SAYSD1	ENST00000229903.4	ENST00000373249.5
DDHD1	ENST00000556027.5	ENST00000612692.4
DDHD1	ENST00000357758.3	ENST00000612692.4
DDHD1	ENST00000323669.9	ENST00000555621.1
DDHD1	ENST00000323669.9	ENST00000557445.1
DDHD1	ENST00000323669.9	ENST00000612692.4
DDHD1	ENST00000323669.9	ENST00000556910.1
DDHD1	ENST00000323669.9	ENST00000555400.1
DDHD1	ENST00000323669.9	ENST00000553406.1
DDHD1	ENST00000395606.5	ENST00000612692.4
PRR14L	ENST00000327423.10	ENST00000432485.1
PRR14L	ENST00000327423.10	ENST00000412743.1
PRR14L	ENST00000327423.10	ENST00000330495.8
PRR14L	ENST00000327423.10	ENST00000492705.1
PRR14L	ENST00000327423.10	ENST00000431684.1
ZFYVE27	ENST00000359980.5	ENST00000337540.11
ZFYVE27	ENST00000359980.5	ENST00000370610.7
ZFYVE27	ENST00000359980.5	ENST00000393677.8
ZFYVE27	ENST00000359980.5	ENST00000370613.7
ZFYVE27	ENST00000359980.5	ENST00000477521.5
ZFYVE27	ENST00000359980.5	ENST00000462887.1
ZFYVE27	ENST00000359980.5	ENST00000481956.1
ZFYVE27	ENST00000359980.5	ENST00000473237.1
ANAPC7	ENST00000450008.2	ENST00000452721.2
ANAPC7	ENST00000450008.2	ENST00000486321.1
ANAPC7	ENST00000450008.2	ENST00000548234.1
ANAPC7	ENST00000450008.2	ENST00000552170.1
ANAPC7	ENST00000450008.2	ENST00000547199.3
ANAPC7	ENST00000450008.2	ENST00000546720.5
ANAPC7	ENST00000450008.2	ENST00000464697.1
ANAPC7	ENST00000450008.2	ENST00000481473.5
ANAPC7	ENST00000450008.2	ENST00000471602.6
ANAPC7	ENST00000552087.1	ENST00000481473.5
ANAPC7	ENST00000455511.7	ENST00000481473.5
ZNF605	ENST00000392321.3	ENST00000539809.1
ZNF605	ENST00000392321.3	ENST00000412621.6
ZNF605	ENST00000392321.3	ENST00000381215.3
ZNF605	ENST00000392321.3	ENST00000360187.8
TAOK2	ENST00000308893.8	ENST00000570844.1
TAOK2	ENST00000308893.8	ENST00000566552.1
TAOK2	ENST00000308893.8	ENST00000416441.2
PRCC	ENST00000473387.1	ENST00000454659.1
PRCC	ENST00000271526.8	ENST00000459707.1
PRCC	ENST00000271526.8	ENST00000491853.5
PRCC	ENST00000271526.8	ENST00000469071.1
PRCC	ENST00000271526.8	ENST00000454659.1
PRCC	ENST00000271526.8	ENST00000526188.5
PCED1A	ENST00000360652.6	ENST00000487501.2
PCED1A	ENST00000360652.6	ENST00000474714.5
PCED1A	ENST00000360652.6	ENST00000356872.7
PCED1A	ENST00000360652.6	ENST00000439542.1
PCMTD1	ENST00000360540.9	ENST00000519554.5
PCMTD1	ENST00000360540.9	ENST00000519975.1
PCMTD1	ENST00000360540.9	ENST00000544451.2
PCMTD1	ENST00000360540.9	ENST00000521046.1
PCMTD1	ENST00000360540.9	ENST00000519559.1
PCMTD1	ENST00000360540.9	ENST00000521344.1
PCMTD1	ENST00000522514.5	ENST00000544451.2
SLC39A10	ENST00000458054.1	ENST00000430412.5
SLC39A10	ENST00000458054.1	ENST00000464301.1
SLC39A10	ENST00000409086.7	ENST00000430412.5
SLC39A10	ENST00000409086.7	ENST00000464301.1
SLC39A10	ENST00000359634.9	ENST00000412905.1
SLC39A10	ENST00000359634.9	ENST00000444421.5
SLC39A10	ENST00000359634.9	ENST00000430412.5
SLC39A10	ENST00000359634.9	ENST00000418005.1
SLC39A10	ENST00000359634.9	ENST00000464301.1
SLC39A10	ENST00000359634.9	ENST00000465851.1
KIAA0922	ENST00000409663.7	ENST00000240487.5
KIAA0922	ENST00000445960.5	ENST00000240487.5
KIAA0922	ENST00000478919.1	ENST00000240487.5
KIAA0922	ENST00000462540.1	ENST00000240487.5
KIAA0922	ENST00000409959.7	ENST00000240487.5
ATG2A	ENST00000461955.1	ENST00000421419.3
ATG2A	ENST00000377264.7	ENST00000472525.1
ATG2A	ENST00000377264.7	ENST00000461701.5
ATG2A	ENST00000377264.7	ENST00000421419.3
ATG2A	ENST00000418259.5	ENST00000421419.3
ACTR8	ENST00000335754.7	ENST00000498740.1
ACTR8	ENST00000335754.7	ENST00000495993.1
ACTR8	ENST00000335754.7	ENST00000486794.1
ACTR8	ENST00000335754.7	ENST00000488802.1
ACTR8	ENST00000335754.7	ENST00000482349.5
PLCB3	ENST00000540288.5	ENST00000325234.5
PLCB3	ENST00000279230.10	ENST00000325234.5
PLCB3	ENST00000279230.10	ENST00000536243.1
ATP5C1	ENST00000460820.6	ENST00000480528.1
ATP5C1	ENST00000356708.11	ENST00000465936.5
ATP5C1	ENST00000356708.11	ENST00000473809.5
ATP5C1	ENST00000356708.11	ENST00000480528.1
ATP5C1	ENST00000356708.11	ENST00000460362.5
ATP5C1	ENST00000356708.11	ENST00000462760.1
ATP5C1	ENST00000356708.11	ENST00000335698.4
ATP5C1	ENST00000356708.11	ENST00000472202.1
ATP5C1	ENST00000356708.11	ENST00000493053.5
IDE	ENST00000265986.10	ENST00000478361.6
IDE	ENST00000265986.10	ENST00000462988.1
IDE	ENST00000265986.10	ENST00000463640.1
IDE	ENST00000265986.10	ENST00000492362.1
IDE	ENST00000265986.10	ENST00000371581.9
IDE	ENST00000436178.1	ENST00000371581.9
IDE	ENST00000496903.5	ENST00000371581.9
TBC1D2B	ENST00000459715.1	ENST00000418039.2
TBC1D2B	ENST00000409931.7	ENST00000418039.2
TBC1D2B	ENST00000300584.7	ENST00000465531.1
TBC1D2B	ENST00000300584.7	ENST00000486703.1
TBC1D2B	ENST00000300584.7	ENST00000492078.1
TBC1D2B	ENST00000300584.7	ENST00000472786.1
TBC1D2B	ENST00000300584.7	ENST00000418039.2
TBC1D2B	ENST00000300584.7	ENST00000482562.1
TBC1D2B	ENST00000300584.7	ENST00000491479.1
TBC1D2B	ENST00000300584.7	ENST00000497942.1
TBC1D2B	ENST00000435468.1	ENST00000418039.2
USP20	ENST00000494971.2	ENST00000472108.1
USP20	ENST00000372429.7	ENST00000474895.6
USP20	ENST00000372429.7	ENST00000472108.1
USP20	ENST00000372429.7	ENST00000491053.5
USP20	ENST00000372429.7	ENST00000491731.1
USP20	ENST00000372429.7	ENST00000496927.5
USP20	ENST00000358355.5	ENST00000472108.1
USP20	ENST00000315480.8	ENST00000472108.1
WDR24	ENST00000293883.8	ENST00000567014.1
WDR24	ENST00000293883.8	ENST00000248142.7
RRAGB	ENST00000262850.7	ENST00000475061.1
RRAGB	ENST00000374941.8	ENST00000474757.1
RRAGB	ENST00000374941.8	ENST00000475061.1
RRAGB	ENST00000374941.8	ENST00000498762.1
RRAGB	ENST00000414239.5	ENST00000475061.1
GPATCH3	ENST00000361720.9	ENST00000450844.1
GPATCH3	ENST00000361720.9	ENST00000445019.5
ANAPC2	ENST00000323927.2	ENST00000483432.1
ANAPC2	ENST00000323927.2	ENST00000618649.1
ANAPC2	ENST00000323927.2	ENST00000493730.1
ANAPC2	ENST00000323927.2	ENST00000487917.1
ANAPC2	ENST00000323927.2	ENST00000485970.1
ANAPC2	ENST00000323927.2	ENST00000495611.1
ANAPC2	ENST00000323927.2	ENST00000471131.2
UBAC1	ENST00000471163.1	ENST00000489050.5
UBAC1	ENST00000371756.3	ENST00000465873.5
UBAC1	ENST00000371756.3	ENST00000478485.1
UBAC1	ENST00000371756.3	ENST00000486258.1
UBAC1	ENST00000371756.3	ENST00000489050.5
PIGF	ENST00000281382.10	ENST00000474980.1
PIGF	ENST00000281382.10	ENST00000495933.1
PIGF	ENST00000281382.10	ENST00000420164.5
PIGF	ENST00000281382.10	ENST00000412717.1
PIGF	ENST00000281382.10	ENST00000482786.5
PIGF	ENST00000281382.10	ENST00000306465.8
ASCC3	ENST00000369162.6	ENST00000324696.8
ASCC3	ENST00000369162.6	ENST00000518006.1
ASCC3	ENST00000369162.6	ENST00000522650.5
ASCC3	ENST00000324723.10	ENST00000518006.1
ASCC3	ENST00000468245.2	ENST00000518006.1
ASCC3	ENST00000369143.2	ENST00000518006.1
TANC1	ENST00000263635.7	ENST00000470074.1
TANC1	ENST00000263635.7	ENST00000454300.5
TANC1	ENST00000263635.7	ENST00000464096.1
TANC1	ENST00000263635.7	ENST00000465963.1
TANC1	ENST00000263635.7	ENST00000496406.1
SEMA4F	ENST00000434486.5	ENST00000611975.4
SEMA4F	ENST00000357877.6	ENST00000611975.4
SEMA4F	ENST00000420077.5	ENST00000611975.4
SEMA4F	ENST00000446927.5	ENST00000611975.4
UBE3D	ENST00000369747.7	ENST00000626828.1
UBE3D	ENST00000369747.7	ENST00000369746.2
UBE3D	ENST00000369747.7	ENST00000237186.10
UBE3D	ENST00000369747.7	ENST00000505226.1
UBE3D	ENST00000369747.7	ENST00000503942.1
UBE3D	ENST00000430071.6	ENST00000503942.1
UBE3D	ENST00000509102.5	ENST00000503942.1
ZKSCAN1	ENST00000620510.1	ENST00000535170.5
ZKSCAN1	ENST00000324306.10	ENST00000432317.1
ZKSCAN1	ENST00000324306.10	ENST00000535170.5
ZKSCAN1	ENST00000324306.10	ENST00000426572.5
ZKSCAN1	ENST00000324306.10	ENST00000482979.5
ARFRP1	ENST00000618838.4	ENST00000610774.1
ARFRP1	ENST00000618838.4	ENST00000609537.5
ARFRP1	ENST00000618838.4	ENST00000612256.4
ARFRP1	ENST00000618838.4	ENST00000614942.4
ARFRP1	ENST00000618838.4	ENST00000618568.4
ARFRP1	ENST00000618838.4	ENST00000610414.4
ARFRP1	ENST00000618838.4	ENST00000612772.1
ARFRP1	ENST00000618838.4	ENST00000609188.1
ARFRP1	ENST00000618838.4	ENST00000424545.2
NPLOC4	ENST00000331134.10	ENST00000573212.5
NPLOC4	ENST00000331134.10	ENST00000574344.5
NPLOC4	ENST00000331134.10	ENST00000570324.1
NPLOC4	ENST00000331134.10	ENST00000571562.1
NPLOC4	ENST00000331134.10	ENST00000574964.1
NPLOC4	ENST00000331134.10	ENST00000574095.1
NPLOC4	ENST00000331134.10	ENST00000576713.6
NPLOC4	ENST00000331134.10	ENST00000374747.9
NPLOC4	ENST00000331134.10	ENST00000572351.1
NPLOC4	ENST00000331134.10	ENST00000571714.5
NPLOC4	ENST00000331134.10	ENST00000570300.1
NPLOC4	ENST00000331134.10	ENST00000572760.5
NPLOC4	ENST00000331134.10	ENST00000572824.1
NPLOC4	ENST00000331134.10	ENST00000573328.5
NPLOC4	ENST00000331134.10	ENST00000572346.5
PALB2	ENST00000567003.1	ENST00000566069.5
PALB2	ENST00000568219.5	ENST00000566069.5
PALB2	ENST00000565038.1	ENST00000566069.5
PALB2	ENST00000261584.8	ENST00000561514.1
PALB2	ENST00000261584.8	ENST00000566069.5
MAPKAPK5	ENST00000551404.6	ENST00000547305.1
MAPKAPK5	ENST00000551404.6	ENST00000553053.5
MAPKAPK5	ENST00000551404.6	ENST00000552111.5
MAPKAPK5	ENST00000551404.6	ENST00000602983.1
MAPKAPK5	ENST00000551404.6	ENST00000549875.1
MAPKAPK5	ENST00000551404.6	ENST00000550735.6
MAPKAPK5	ENST00000551404.6	ENST00000547915.1
MAPKAPK5	ENST00000551404.6	ENST00000547067.1
TRA2A	ENST00000297071.8	ENST00000474586.5
TRA2A	ENST00000297071.8	ENST00000392502.8
TRA2A	ENST00000297071.8	ENST00000486934.1
TRA2A	ENST00000297071.8	ENST00000538367.5
TRA2A	ENST00000297071.8	ENST00000475970.1
TRA2A	ENST00000297071.8	ENST00000482395.1
TRA2A	ENST00000297071.8	ENST00000494255.5
EFCAB7	ENST00000371088.4	ENST00000496956.1
EFCAB7	ENST00000371088.4	ENST00000480886.1
EFCAB7	ENST00000371088.4	ENST00000461039.1
EFCAB7	ENST00000371088.4	ENST00000460678.6
EFCAB7	ENST00000371088.4	ENST00000493605.1
CLCN2	ENST00000265593.8	ENST00000485667.1
CLCN2	ENST00000265593.8	ENST00000344937.11
CLCN2	ENST00000265593.8	ENST00000430397.5
CLCN2	ENST00000265593.8	ENST00000491162.1
CLCN2	ENST00000265593.8	ENST00000434054.6
CLCN2	ENST00000265593.8	ENST00000465231.1
CLCN2	ENST00000265593.8	ENST00000475279.1
RINT1	ENST00000474123.1	ENST00000497979.5
RINT1	ENST00000493041.5	ENST00000497979.5
RINT1	ENST00000257700.6	ENST00000493258.1
RINT1	ENST00000257700.6	ENST00000467392.5
RINT1	ENST00000257700.6	ENST00000497979.5
RINT1	ENST00000257700.6	ENST00000482041.5
RINT1	ENST00000257700.6	ENST00000477285.1
LYRM4	ENST00000464010.5	ENST00000455814.2
LYRM4	ENST00000464010.5	ENST00000463032.5
LYRM4	ENST00000464010.5	ENST00000480566.5
LYRM4	ENST00000464010.5	ENST00000330636.8
LYRM4	ENST00000464010.5	ENST00000458438.2
LYRM4	ENST00000464010.5	ENST00000606472.1
LYRM4	ENST00000464010.5	ENST00000468929.5
FAM21C	ENST00000537517.5	ENST00000471102.1
FAM21C	ENST00000623400.3	ENST00000485850.1
FAM21C	ENST00000623400.3	ENST00000471102.1
FAM21C	ENST00000623400.3	ENST00000420848.3
FAM21C	ENST00000623400.3	ENST00000359860.7
FAM21C	ENST00000623400.3	ENST00000374359.1
FAM21C	ENST00000540872.5	ENST00000471102.1
FAM21C	ENST00000336378.8	ENST00000471102.1
FAM21C	ENST00000374362.6	ENST00000471102.1
SEC16A	ENST00000453963.5	ENST00000467838.2
SEC16A	ENST00000313050.11	ENST00000313084.9
SEC16A	ENST00000313050.11	ENST00000277537.10
SEC16A	ENST00000313050.11	ENST00000431893.3
SEC16A	ENST00000313050.11	ENST00000467838.2
SEC16A	ENST00000313050.11	ENST00000472305.1
SEC16A	ENST00000290037.10	ENST00000467838.2
SEC16A	ENST00000371706.7	ENST00000467838.2
SECISBP2	ENST00000375807.7	ENST00000470305.1
SECISBP2	ENST00000375807.7	ENST00000496597.1
SECISBP2	ENST00000375807.7	ENST00000339901.8
SECISBP2	ENST00000375807.7	ENST00000498819.1
SECISBP2	ENST00000375807.7	ENST00000477484.1
SECISBP2	ENST00000375807.7	ENST00000440898.1
GLMN	ENST00000495106.5	ENST00000471465.1
GLMN	ENST00000370360.7	ENST00000471465.1
GLMN	ENST00000370360.7	ENST00000487911.1
GLMN	ENST00000370360.7	ENST00000463560.1
GLMN	ENST00000370360.7	ENST00000495852.6
HIATL2	ENST00000375223.4	ENST00000506067.1
HIATL2	ENST00000375223.4	ENST00000602917.5
PDCD5	ENST00000590247.6	ENST00000419343.7
PDCD5	ENST00000590247.6	ENST00000586316.5
PDCD5	ENST00000590247.6	ENST00000586035.1
PDCD5	ENST00000590247.6	ENST00000588622.1
PDCD5	ENST00000590247.6	ENST00000592786.5
CHCHD6	ENST00000290913.7	ENST00000515867.1
CHCHD6	ENST00000290913.7	ENST00000510044.1
CHCHD6	ENST00000290913.7	ENST00000513253.1
CHCHD6	ENST00000290913.7	ENST00000514908.5
CHCHD6	ENST00000290913.7	ENST00000504973.5
CHCHD6	ENST00000290913.7	ENST00000503119.5
CHCHD6	ENST00000508789.5	ENST00000510044.1
LRRC57	ENST00000570160.1	ENST00000323443.6
LRRC57	ENST00000397130.7	ENST00000323443.6
LRRC57	ENST00000563454.5	ENST00000323443.6
IMMP1L	ENST00000533642.1	ENST00000532668.1
IMMP1L	ENST00000533642.1	ENST00000533512.1
IMMP1L	ENST00000533642.1	ENST00000528161.5
IMMP1L	ENST00000533642.1	ENST00000532624.5
IMMP1L	ENST00000533642.1	ENST00000530023.5
IMMP1L	ENST00000533642.1	ENST00000527184.5
IMMP1L	ENST00000533642.1	ENST00000531693.1
IMMP1L	ENST00000533642.1	ENST00000531331.1
PIK3R4	ENST00000504834.1	ENST00000511760.1
PIK3R4	ENST00000356763.7	ENST00000512677.1
PIK3R4	ENST00000356763.7	ENST00000507330.5
PIK3R4	ENST00000356763.7	ENST00000512430.1
PIK3R4	ENST00000356763.7	ENST00000512362.5
PIK3R4	ENST00000356763.7	ENST00000508273.5
PIK3R4	ENST00000356763.7	ENST00000511760.1
KLC2	ENST00000394067.6	ENST00000440228.6
KLC2	ENST00000394067.6	ENST00000475757.2
KLC2	ENST00000394067.6	ENST00000394066.6
KLC2	ENST00000394067.6	ENST00000394078.5
KLC2	ENST00000394067.6	ENST00000531240.5
KLC2	ENST00000394067.6	ENST00000483152.1
KLC2	ENST00000394067.6	ENST00000394065.2
KLC2	ENST00000394067.6	ENST00000534023.1
KLC2	ENST00000394067.6	ENST00000461611.5
OAZ3	ENST00000577465.1	ENST00000453029.2
OAZ3	ENST00000577465.1	ENST00000321531.9
OAZ3	ENST00000577465.1	ENST00000582415.1
OAZ3	ENST00000577465.1	ENST00000627780.2
C2orf68	ENST00000420686.5	ENST00000409734.3
C2orf68	ENST00000420686.5	ENST00000306336.5
WTAP	ENST00000358372.8	ENST00000621533.4
WTAP	ENST00000337387.4	ENST00000621533.4
ZNF487	ENST00000456416.5	ENST00000437590.2
ZNF487	ENST00000490208.1	ENST00000315429.10
ZNF487	ENST00000490208.1	ENST00000596267.1
ZNF487	ENST00000490208.1	ENST00000437590.2
ZNF487	ENST00000490208.1	ENST00000451167.1
R3HCC1L	ENST00000612478.4	ENST00000613938.4
R3HCC1L	ENST00000370584.7	ENST00000613938.4
R3HCC1L	ENST00000314594.6	ENST00000613938.4
R3HCC1L	ENST00000298999.7	ENST00000613938.4
R3HCC1L	ENST00000370586.6	ENST00000613938.4
DDX17	ENST00000396821.7	ENST00000497196.5
DDX17	ENST00000396821.7	ENST00000479734.1
DDX17	ENST00000396821.7	ENST00000431312.2
DDX17	ENST00000396821.7	ENST00000477112.1
DDX17	ENST00000396821.7	ENST00000467279.1
DDX17	ENST00000396821.7	ENST00000475004.5
DDX17	ENST00000396821.7	ENST00000216019.11
OXLD1	ENST00000575992.1	ENST00000374741.3
OXLD1	ENST00000571092.1	ENST00000374741.3
